region	dataset	gene_id	direction	method	external_gene_name
Caudate	BS_Caudate_SZ	ENSG00000133116	All	DEG	KL
Caudate	PSY_SZ	ENSG00000133116	All	DEG	KL
Dentate Gyrus	BS_Caudate_SZ	ENSG00000133116	All	DEG	KL
Dentate Gyrus	PSY_SZ	ENSG00000133116	All	DEG	KL
DLPFC	BS_Caudate_SZ	ENSG00000133116	All	DEG	KL
DLPFC	PSY_SZ	ENSG00000133116	All	DEG	KL
Caudate	BS_Caudate_SZ	ENSG00000133116	Decreased in AA	DEG	KL
Caudate	PSY_SZ	ENSG00000133116	Decreased in AA	DEG	KL
Dentate Gyrus	BS_Caudate_SZ	ENSG00000133116	Decreased in AA	DEG	KL
Dentate Gyrus	PSY_SZ	ENSG00000133116	Decreased in AA	DEG	KL
DLPFC	BS_Caudate_SZ	ENSG00000133116	Decreased in AA	DEG	KL
DLPFC	PSY_SZ	ENSG00000133116	Decreased in AA	DEG	KL
Caudate	BS_Caudate_SZ	ENSG00000159176	All	DEG	CSRP1
Caudate	ROSMAP_AD	ENSG00000159176	All	DEG	CSRP1
Caudate	BS_Caudate_SZ	ENSG00000159176	Decreased in AA	DEG	CSRP1
Caudate	ROSMAP_AD	ENSG00000159176	Decreased in AA	DEG	CSRP1
Caudate	BS_Caudate_SZ	ENSG00000234899	All	DEG	SOX9-AS1
Caudate	PSY_SZ	ENSG00000234899	All	DEG	SOX9-AS1
Caudate	BS_Caudate_SZ	ENSG00000234899	Decreased in AA	DEG	SOX9-AS1
Caudate	PSY_SZ	ENSG00000234899	Decreased in AA	DEG	SOX9-AS1
Caudate	BS_Caudate_SZ	ENSG00000037280	All	DEG	FLT4
Caudate	MSBB_MD36_AD	ENSG00000037280	All	DEG	FLT4
Hippocampus	BS_Caudate_SZ	ENSG00000037280	All	DEG	FLT4
Hippocampus	MSBB_MD36_AD	ENSG00000037280	All	DEG	FLT4
Hippocampus	BS_Caudate_SZ	ENSG00000037280	Decreased in AA	DEG	FLT4
Hippocampus	MSBB_MD36_AD	ENSG00000037280	Decreased in AA	DEG	FLT4
Caudate	BS_Caudate_SZ	ENSG00000037280	Increased in AA	DEG	FLT4
Caudate	MSBB_MD36_AD	ENSG00000037280	Increased in AA	DEG	FLT4
Caudate	BS_Caudate_SZ	ENSG00000232882	All	DEG	PHKA1P1
DLPFC	BS_Caudate_SZ	ENSG00000232882	All	DEG	PHKA1P1
Hippocampus	BS_Caudate_SZ	ENSG00000232882	All	DEG	PHKA1P1
Caudate	BS_Caudate_SZ	ENSG00000232882	Decreased in AA	DEG	PHKA1P1
DLPFC	BS_Caudate_SZ	ENSG00000232882	Decreased in AA	DEG	PHKA1P1
Hippocampus	BS_Caudate_SZ	ENSG00000232882	Decreased in AA	DEG	PHKA1P1
Caudate	BS_Caudate_SZ	ENSG00000185610	All	DEG	DBX2
Caudate	MSBB_MD36_AD	ENSG00000185610	All	DEG	DBX2
DLPFC	BS_Caudate_SZ	ENSG00000185610	All	DEG	DBX2
DLPFC	MSBB_MD36_AD	ENSG00000185610	All	DEG	DBX2
Caudate	BS_Caudate_SZ	ENSG00000185610	Decreased in AA	DEG	DBX2
Caudate	MSBB_MD36_AD	ENSG00000185610	Decreased in AA	DEG	DBX2
DLPFC	BS_Caudate_SZ	ENSG00000185610	Decreased in AA	DEG	DBX2
DLPFC	MSBB_MD36_AD	ENSG00000185610	Decreased in AA	DEG	DBX2
Caudate	BS_Caudate_SZ	ENSG00000167112	All	DEG	TRUB2
Caudate	MSBB_MD10_AD	ENSG00000167112	All	DEG	TRUB2
Caudate	BS_Caudate_SZ	ENSG00000167112	Decreased in AA	DEG	TRUB2
Caudate	MSBB_MD10_AD	ENSG00000167112	Decreased in AA	DEG	TRUB2
Caudate	BS_Caudate_SZ	ENSG00000197385	All	DEG	ZNF860
Caudate	BS_Caudate_SZ	ENSG00000197385	Decreased in AA	DEG	ZNF860
Caudate	BS_Caudate_SZ	ENSG00000280000	All	DEG	
Dentate Gyrus	BS_Caudate_SZ	ENSG00000280000	All	DEG	
Caudate	BS_Caudate_SZ	ENSG00000280000	Decreased in AA	DEG	
Dentate Gyrus	BS_Caudate_SZ	ENSG00000280000	Increased in AA	DEG	
Caudate	BS_Caudate_SZ	ENSG00000211445	All	DEG	GPX3
DLPFC	BS_Caudate_SZ	ENSG00000211445	All	DEG	GPX3
Caudate	BS_Caudate_SZ	ENSG00000211445	Increased in AA	DEG	GPX3
DLPFC	BS_Caudate_SZ	ENSG00000211445	Increased in AA	DEG	GPX3
Caudate	BS_Caudate_SZ	ENSG00000131584	All	DEG	ACAP3
Caudate	BS_Hippocampus_SZ	ENSG00000131584	All	DEG	ACAP3
Caudate	PSY_SZ	ENSG00000131584	All	DEG	ACAP3
Caudate	BS_Caudate_SZ	ENSG00000131584	Decreased in AA	DEG	ACAP3
Caudate	BS_Hippocampus_SZ	ENSG00000131584	Decreased in AA	DEG	ACAP3
Caudate	PSY_SZ	ENSG00000131584	Decreased in AA	DEG	ACAP3
Caudate	BS_Caudate_SZ	ENSG00000249550	All	DEG	LINC01234
Caudate	BS_Caudate_SZ	ENSG00000249550	Decreased in AA	DEG	LINC01234
Caudate	BS_Caudate_SZ	ENSG00000105695	All	DEG	MAG
Caudate	PSY_ASD	ENSG00000105695	All	DEG	MAG
Caudate	MAYO_AD	ENSG00000105695	All	DEG	MAG
Caudate	BS_Caudate_SZ	ENSG00000105695	Decreased in AA	DEG	MAG
Caudate	PSY_ASD	ENSG00000105695	Decreased in AA	DEG	MAG
Caudate	MAYO_AD	ENSG00000105695	Decreased in AA	DEG	MAG
Caudate	BS_Caudate_SZ	ENSG00000155090	All	DEG	KLF10
Caudate	BS_sACC_BD	ENSG00000155090	All	DEG	KLF10
Caudate	PSY_SZ	ENSG00000155090	All	DEG	KLF10
Caudate	BS_Caudate_SZ	ENSG00000155090	Decreased in AA	DEG	KLF10
Caudate	BS_sACC_BD	ENSG00000155090	Decreased in AA	DEG	KLF10
Caudate	PSY_SZ	ENSG00000155090	Decreased in AA	DEG	KLF10
Caudate	BS_Caudate_SZ	ENSG00000109501	All	DEG	WFS1
Caudate	PSY_SZ	ENSG00000109501	All	DEG	WFS1
Caudate	PSY_BD	ENSG00000109501	All	DEG	WFS1
Hippocampus	BS_Caudate_SZ	ENSG00000109501	All	DEG	WFS1
Hippocampus	PSY_SZ	ENSG00000109501	All	DEG	WFS1
Hippocampus	PSY_BD	ENSG00000109501	All	DEG	WFS1
Caudate	BS_Caudate_SZ	ENSG00000109501	Increased in AA	DEG	WFS1
Caudate	PSY_SZ	ENSG00000109501	Increased in AA	DEG	WFS1
Caudate	PSY_BD	ENSG00000109501	Increased in AA	DEG	WFS1
Hippocampus	BS_Caudate_SZ	ENSG00000109501	Increased in AA	DEG	WFS1
Hippocampus	PSY_SZ	ENSG00000109501	Increased in AA	DEG	WFS1
Hippocampus	PSY_BD	ENSG00000109501	Increased in AA	DEG	WFS1
Caudate	BS_Caudate_SZ	ENSG00000102468	All	DEG	HTR2A
Caudate	MSBB_MD44_AD	ENSG00000102468	All	DEG	HTR2A
Caudate	BS_Caudate_SZ	ENSG00000102468	Decreased in AA	DEG	HTR2A
Caudate	MSBB_MD44_AD	ENSG00000102468	Decreased in AA	DEG	HTR2A
Caudate	BS_Caudate_SZ	ENSG00000159228	All	DEG	CBR1
Caudate	BS_Caudate_SZ	ENSG00000159228	Decreased in AA	DEG	CBR1
Caudate	BS_Caudate_SZ	ENSG00000180834	All	DEG	MAP6D1
Caudate	PSY_SZ	ENSG00000180834	All	DEG	MAP6D1
Caudate	PSY_ASD	ENSG00000180834	All	DEG	MAP6D1
Caudate	BS_Caudate_SZ	ENSG00000180834	Decreased in AA	DEG	MAP6D1
Caudate	PSY_SZ	ENSG00000180834	Decreased in AA	DEG	MAP6D1
Caudate	PSY_ASD	ENSG00000180834	Decreased in AA	DEG	MAP6D1
Caudate	BS_Caudate_SZ	ENSG00000133069	All	DEG	TMCC2
Caudate	BS_Caudate_SZ	ENSG00000133069	Decreased in AA	DEG	TMCC2
Caudate	BS_Caudate_SZ	ENSG00000162614	All	DEG	NEXN
Caudate	PSY_SZ	ENSG00000162614	All	DEG	NEXN
Dentate Gyrus	BS_Caudate_SZ	ENSG00000162614	All	DEG	NEXN
Dentate Gyrus	PSY_SZ	ENSG00000162614	All	DEG	NEXN
DLPFC	BS_Caudate_SZ	ENSG00000162614	All	DEG	NEXN
DLPFC	PSY_SZ	ENSG00000162614	All	DEG	NEXN
Caudate	BS_Caudate_SZ	ENSG00000162614	Decreased in AA	DEG	NEXN
Caudate	PSY_SZ	ENSG00000162614	Decreased in AA	DEG	NEXN
Dentate Gyrus	BS_Caudate_SZ	ENSG00000162614	Decreased in AA	DEG	NEXN
Dentate Gyrus	PSY_SZ	ENSG00000162614	Decreased in AA	DEG	NEXN
DLPFC	BS_Caudate_SZ	ENSG00000162614	Decreased in AA	DEG	NEXN
DLPFC	PSY_SZ	ENSG00000162614	Decreased in AA	DEG	NEXN
Caudate	BS_Caudate_SZ	ENSG00000197430	All	DEG	OPALIN
Caudate	PSY_SZ	ENSG00000197430	All	DEG	OPALIN
Caudate	Parkinsons	ENSG00000197430	All	DEG	OPALIN
Caudate	MAYO_AD	ENSG00000197430	All	DEG	OPALIN
Caudate	BS_Caudate_SZ	ENSG00000197430	Decreased in AA	DEG	OPALIN
Caudate	PSY_SZ	ENSG00000197430	Decreased in AA	DEG	OPALIN
Caudate	Parkinsons	ENSG00000197430	Decreased in AA	DEG	OPALIN
Caudate	MAYO_AD	ENSG00000197430	Decreased in AA	DEG	OPALIN
Caudate	BS_Caudate_SZ	ENSG00000084453	All	DEG	SLCO1A2
Caudate	PSY_SZ	ENSG00000084453	All	DEG	SLCO1A2
Caudate	Parkinsons	ENSG00000084453	All	DEG	SLCO1A2
Caudate	MAYO_AD	ENSG00000084453	All	DEG	SLCO1A2
Caudate	BS_Caudate_SZ	ENSG00000084453	Decreased in AA	DEG	SLCO1A2
Caudate	PSY_SZ	ENSG00000084453	Decreased in AA	DEG	SLCO1A2
Caudate	Parkinsons	ENSG00000084453	Decreased in AA	DEG	SLCO1A2
Caudate	MAYO_AD	ENSG00000084453	Decreased in AA	DEG	SLCO1A2
Caudate	BS_Caudate_SZ	ENSG00000107821	All	DEG	KAZALD1
Caudate	PSY_SZ	ENSG00000107821	All	DEG	KAZALD1
DLPFC	BS_Caudate_SZ	ENSG00000107821	All	DEG	KAZALD1
DLPFC	PSY_SZ	ENSG00000107821	All	DEG	KAZALD1
Caudate	BS_Caudate_SZ	ENSG00000107821	Decreased in AA	DEG	KAZALD1
Caudate	PSY_SZ	ENSG00000107821	Decreased in AA	DEG	KAZALD1
DLPFC	BS_Caudate_SZ	ENSG00000107821	Decreased in AA	DEG	KAZALD1
DLPFC	PSY_SZ	ENSG00000107821	Decreased in AA	DEG	KAZALD1
Caudate	BS_Caudate_SZ	ENSG00000139044	All	DEG	B4GALNT3
DLPFC	BS_Caudate_SZ	ENSG00000139044	All	DEG	B4GALNT3
Caudate	BS_Caudate_SZ	ENSG00000139044	Decreased in AA	DEG	B4GALNT3
DLPFC	BS_Caudate_SZ	ENSG00000139044	Decreased in AA	DEG	B4GALNT3
Caudate	BS_Caudate_SZ	ENSG00000172717	All	DEG	GARIN2
Dentate Gyrus	BS_Caudate_SZ	ENSG00000172717	All	DEG	GARIN2
DLPFC	BS_Caudate_SZ	ENSG00000172717	All	DEG	GARIN2
Caudate	BS_Caudate_SZ	ENSG00000172717	Decreased in AA	DEG	GARIN2
Dentate Gyrus	BS_Caudate_SZ	ENSG00000172717	Decreased in AA	DEG	GARIN2
DLPFC	BS_Caudate_SZ	ENSG00000172717	Decreased in AA	DEG	GARIN2
Caudate	BS_Caudate_SZ	ENSG00000148082	All	DEG	SHC3
Caudate	PSY_SZ	ENSG00000148082	All	DEG	SHC3
Caudate	MSBB_MD36_AD	ENSG00000148082	All	DEG	SHC3
Hippocampus	BS_Caudate_SZ	ENSG00000148082	All	DEG	SHC3
Hippocampus	PSY_SZ	ENSG00000148082	All	DEG	SHC3
Hippocampus	MSBB_MD36_AD	ENSG00000148082	All	DEG	SHC3
Caudate	BS_Caudate_SZ	ENSG00000148082	Decreased in AA	DEG	SHC3
Caudate	PSY_SZ	ENSG00000148082	Decreased in AA	DEG	SHC3
Caudate	MSBB_MD36_AD	ENSG00000148082	Decreased in AA	DEG	SHC3
Hippocampus	BS_Caudate_SZ	ENSG00000148082	Decreased in AA	DEG	SHC3
Hippocampus	PSY_SZ	ENSG00000148082	Decreased in AA	DEG	SHC3
Hippocampus	MSBB_MD36_AD	ENSG00000148082	Decreased in AA	DEG	SHC3
Caudate	BS_Caudate_SZ	ENSG00000182463	All	DEG	TSHZ2
Caudate	BS_Caudate_SZ	ENSG00000182463	Increased in AA	DEG	TSHZ2
Caudate	BS_Caudate_SZ	ENSG00000121957	All	DEG	GPSM2
Caudate	PSY_SZ	ENSG00000121957	All	DEG	GPSM2
Dentate Gyrus	BS_Caudate_SZ	ENSG00000121957	All	DEG	GPSM2
Dentate Gyrus	PSY_SZ	ENSG00000121957	All	DEG	GPSM2
DLPFC	BS_Caudate_SZ	ENSG00000121957	All	DEG	GPSM2
DLPFC	PSY_SZ	ENSG00000121957	All	DEG	GPSM2
Hippocampus	BS_Caudate_SZ	ENSG00000121957	All	DEG	GPSM2
Hippocampus	PSY_SZ	ENSG00000121957	All	DEG	GPSM2
Caudate	BS_Caudate_SZ	ENSG00000121957	Decreased in AA	DEG	GPSM2
Caudate	PSY_SZ	ENSG00000121957	Decreased in AA	DEG	GPSM2
Dentate Gyrus	BS_Caudate_SZ	ENSG00000121957	Decreased in AA	DEG	GPSM2
Dentate Gyrus	PSY_SZ	ENSG00000121957	Decreased in AA	DEG	GPSM2
DLPFC	BS_Caudate_SZ	ENSG00000121957	Decreased in AA	DEG	GPSM2
DLPFC	PSY_SZ	ENSG00000121957	Decreased in AA	DEG	GPSM2
Hippocampus	BS_Caudate_SZ	ENSG00000121957	Decreased in AA	DEG	GPSM2
Hippocampus	PSY_SZ	ENSG00000121957	Decreased in AA	DEG	GPSM2
Caudate	BS_Caudate_SZ	ENSG00000151552	All	DEG	QDPR
Caudate	BS_Caudate_SZ	ENSG00000151552	Decreased in AA	DEG	QDPR
Caudate	BS_Caudate_SZ	ENSG00000156219	All	DEG	ART3
Dentate Gyrus	BS_Caudate_SZ	ENSG00000156219	All	DEG	ART3
Hippocampus	BS_Caudate_SZ	ENSG00000156219	All	DEG	ART3
Caudate	BS_Caudate_SZ	ENSG00000156219	Decreased in AA	DEG	ART3
Hippocampus	BS_Caudate_SZ	ENSG00000156219	Decreased in AA	DEG	ART3
Dentate Gyrus	BS_Caudate_SZ	ENSG00000156219	Increased in AA	DEG	ART3
Caudate	BS_Caudate_SZ	ENSG00000082196	All	DEG	C1QTNF3
Caudate	BS_Caudate_SZ	ENSG00000082196	Decreased in AA	DEG	C1QTNF3
Caudate	BS_Caudate_SZ	ENSG00000175906	All	DEG	ARL4D
Caudate	BS_sACC_BD	ENSG00000175906	All	DEG	ARL4D
Caudate	PSY_SZ	ENSG00000175906	All	DEG	ARL4D
Caudate	PSY_BD	ENSG00000175906	All	DEG	ARL4D
Caudate	MSBB_MD44_AD	ENSG00000175906	All	DEG	ARL4D
Dentate Gyrus	BS_Caudate_SZ	ENSG00000175906	All	DEG	ARL4D
Dentate Gyrus	BS_sACC_BD	ENSG00000175906	All	DEG	ARL4D
Dentate Gyrus	PSY_SZ	ENSG00000175906	All	DEG	ARL4D
Dentate Gyrus	PSY_BD	ENSG00000175906	All	DEG	ARL4D
Dentate Gyrus	MSBB_MD44_AD	ENSG00000175906	All	DEG	ARL4D
Caudate	BS_Caudate_SZ	ENSG00000175906	Decreased in AA	DEG	ARL4D
Caudate	BS_sACC_BD	ENSG00000175906	Decreased in AA	DEG	ARL4D
Caudate	PSY_SZ	ENSG00000175906	Decreased in AA	DEG	ARL4D
Caudate	PSY_BD	ENSG00000175906	Decreased in AA	DEG	ARL4D
Caudate	MSBB_MD44_AD	ENSG00000175906	Decreased in AA	DEG	ARL4D
Dentate Gyrus	BS_Caudate_SZ	ENSG00000175906	Decreased in AA	DEG	ARL4D
Dentate Gyrus	BS_sACC_BD	ENSG00000175906	Decreased in AA	DEG	ARL4D
Dentate Gyrus	PSY_SZ	ENSG00000175906	Decreased in AA	DEG	ARL4D
Dentate Gyrus	PSY_BD	ENSG00000175906	Decreased in AA	DEG	ARL4D
Dentate Gyrus	MSBB_MD44_AD	ENSG00000175906	Decreased in AA	DEG	ARL4D
Caudate	BS_Caudate_SZ	ENSG00000242428	All	DEG	CFAP20DC-AS1
Hippocampus	BS_Caudate_SZ	ENSG00000242428	All	DEG	CFAP20DC-AS1
Caudate	BS_Caudate_SZ	ENSG00000242428	Decreased in AA	DEG	CFAP20DC-AS1
Hippocampus	BS_Caudate_SZ	ENSG00000242428	Decreased in AA	DEG	CFAP20DC-AS1
Caudate	BS_Caudate_SZ	ENSG00000269935	All	DEG	
Caudate	BS_sACC_BD	ENSG00000269935	All	DEG	
DLPFC	BS_Caudate_SZ	ENSG00000269935	All	DEG	
DLPFC	BS_sACC_BD	ENSG00000269935	All	DEG	
Hippocampus	BS_Caudate_SZ	ENSG00000269935	All	DEG	
Hippocampus	BS_sACC_BD	ENSG00000269935	All	DEG	
Caudate	BS_Caudate_SZ	ENSG00000269935	Decreased in AA	DEG	
Caudate	BS_sACC_BD	ENSG00000269935	Decreased in AA	DEG	
DLPFC	BS_Caudate_SZ	ENSG00000269935	Decreased in AA	DEG	
DLPFC	BS_sACC_BD	ENSG00000269935	Decreased in AA	DEG	
Hippocampus	BS_Caudate_SZ	ENSG00000269935	Decreased in AA	DEG	
Hippocampus	BS_sACC_BD	ENSG00000269935	Decreased in AA	DEG	
Caudate	BS_Caudate_SZ	ENSG00000164142	All	DEG	FHIP1A
Caudate	PSY_BD	ENSG00000164142	All	DEG	FHIP1A
DLPFC	BS_Caudate_SZ	ENSG00000164142	All	DEG	FHIP1A
DLPFC	PSY_BD	ENSG00000164142	All	DEG	FHIP1A
Caudate	BS_Caudate_SZ	ENSG00000164142	Increased in AA	DEG	FHIP1A
Caudate	PSY_BD	ENSG00000164142	Increased in AA	DEG	FHIP1A
DLPFC	BS_Caudate_SZ	ENSG00000164142	Increased in AA	DEG	FHIP1A
DLPFC	PSY_BD	ENSG00000164142	Increased in AA	DEG	FHIP1A
Caudate	BS_Caudate_SZ	ENSG00000039319	All	DEG	ZFYVE16
Caudate	PSY_SZ	ENSG00000039319	All	DEG	ZFYVE16
Caudate	PSY_ASD	ENSG00000039319	All	DEG	ZFYVE16
Caudate	MAYO_AD	ENSG00000039319	All	DEG	ZFYVE16
Caudate	BS_Caudate_SZ	ENSG00000039319	Decreased in AA	DEG	ZFYVE16
Caudate	PSY_SZ	ENSG00000039319	Decreased in AA	DEG	ZFYVE16
Caudate	PSY_ASD	ENSG00000039319	Decreased in AA	DEG	ZFYVE16
Caudate	MAYO_AD	ENSG00000039319	Decreased in AA	DEG	ZFYVE16
Caudate	BS_Caudate_SZ	ENSG00000213973	All	DEG	ZNF99
Dentate Gyrus	BS_Caudate_SZ	ENSG00000213973	All	DEG	ZNF99
DLPFC	BS_Caudate_SZ	ENSG00000213973	All	DEG	ZNF99
Hippocampus	BS_Caudate_SZ	ENSG00000213973	All	DEG	ZNF99
Caudate	BS_Caudate_SZ	ENSG00000213973	Decreased in AA	DEG	ZNF99
Dentate Gyrus	BS_Caudate_SZ	ENSG00000213973	Decreased in AA	DEG	ZNF99
DLPFC	BS_Caudate_SZ	ENSG00000213973	Decreased in AA	DEG	ZNF99
Hippocampus	BS_Caudate_SZ	ENSG00000213973	Decreased in AA	DEG	ZNF99
Caudate	BS_Caudate_SZ	ENSG00000258674	All	DEG	
DLPFC	BS_Caudate_SZ	ENSG00000258674	All	DEG	
Hippocampus	BS_Caudate_SZ	ENSG00000258674	All	DEG	
Caudate	BS_Caudate_SZ	ENSG00000258674	Decreased in AA	DEG	
DLPFC	BS_Caudate_SZ	ENSG00000258674	Decreased in AA	DEG	
Hippocampus	BS_Caudate_SZ	ENSG00000258674	Decreased in AA	DEG	
Caudate	BS_Caudate_SZ	ENSG00000188158	All	DEG	NHS
Caudate	BS_Caudate_SZ	ENSG00000188158	Decreased in AA	DEG	NHS
Caudate	BS_Caudate_SZ	ENSG00000280422	All	DEG	
Caudate	BS_Caudate_SZ	ENSG00000280422	Increased in AA	DEG	
Caudate	BS_Caudate_SZ	ENSG00000103496	All	DEG	STX4
Caudate	BS_Caudate_SZ	ENSG00000103496	Decreased in AA	DEG	STX4
Caudate	BS_Caudate_SZ	ENSG00000277883	All	DEG	NLRP3P1
Caudate	MSBB_MD36_AD	ENSG00000277883	All	DEG	NLRP3P1
Caudate	BS_Caudate_SZ	ENSG00000277883	Decreased in AA	DEG	NLRP3P1
Caudate	MSBB_MD36_AD	ENSG00000277883	Decreased in AA	DEG	NLRP3P1
Caudate	BS_Caudate_SZ	ENSG00000269825	All	DEG	
Caudate	BS_Caudate_SZ	ENSG00000269825	Increased in AA	DEG	
Caudate	BS_Caudate_SZ	ENSG00000117115	All	DEG	PADI2
Caudate	MSBB_MD10_AD	ENSG00000117115	All	DEG	PADI2
DLPFC	BS_Caudate_SZ	ENSG00000117115	All	DEG	PADI2
DLPFC	MSBB_MD10_AD	ENSG00000117115	All	DEG	PADI2
Caudate	BS_Caudate_SZ	ENSG00000117115	Decreased in AA	DEG	PADI2
Caudate	MSBB_MD10_AD	ENSG00000117115	Decreased in AA	DEG	PADI2
DLPFC	BS_Caudate_SZ	ENSG00000117115	Decreased in AA	DEG	PADI2
DLPFC	MSBB_MD10_AD	ENSG00000117115	Decreased in AA	DEG	PADI2
Caudate	BS_Caudate_SZ	ENSG00000168314	All	DEG	MOBP
Caudate	PSY_SZ	ENSG00000168314	All	DEG	MOBP
Caudate	Parkinsons	ENSG00000168314	All	DEG	MOBP
Caudate	MAYO_AD	ENSG00000168314	All	DEG	MOBP
Dentate Gyrus	BS_Caudate_SZ	ENSG00000168314	All	DEG	MOBP
Dentate Gyrus	PSY_SZ	ENSG00000168314	All	DEG	MOBP
Dentate Gyrus	Parkinsons	ENSG00000168314	All	DEG	MOBP
Dentate Gyrus	MAYO_AD	ENSG00000168314	All	DEG	MOBP
Caudate	BS_Caudate_SZ	ENSG00000168314	Decreased in AA	DEG	MOBP
Caudate	PSY_SZ	ENSG00000168314	Decreased in AA	DEG	MOBP
Caudate	Parkinsons	ENSG00000168314	Decreased in AA	DEG	MOBP
Caudate	MAYO_AD	ENSG00000168314	Decreased in AA	DEG	MOBP
Dentate Gyrus	BS_Caudate_SZ	ENSG00000168314	Increased in AA	DEG	MOBP
Dentate Gyrus	PSY_SZ	ENSG00000168314	Increased in AA	DEG	MOBP
Dentate Gyrus	Parkinsons	ENSG00000168314	Increased in AA	DEG	MOBP
Dentate Gyrus	MAYO_AD	ENSG00000168314	Increased in AA	DEG	MOBP
Caudate	BS_Caudate_SZ	ENSG00000101190	All	DEG	TCFL5
Caudate	MAYO_AD	ENSG00000101190	All	DEG	TCFL5
DLPFC	BS_Caudate_SZ	ENSG00000101190	All	DEG	TCFL5
DLPFC	MAYO_AD	ENSG00000101190	All	DEG	TCFL5
Hippocampus	BS_Caudate_SZ	ENSG00000101190	All	DEG	TCFL5
Hippocampus	MAYO_AD	ENSG00000101190	All	DEG	TCFL5
Caudate	BS_Caudate_SZ	ENSG00000101190	Increased in AA	DEG	TCFL5
Caudate	MAYO_AD	ENSG00000101190	Increased in AA	DEG	TCFL5
DLPFC	BS_Caudate_SZ	ENSG00000101190	Increased in AA	DEG	TCFL5
DLPFC	MAYO_AD	ENSG00000101190	Increased in AA	DEG	TCFL5
Hippocampus	BS_Caudate_SZ	ENSG00000101190	Increased in AA	DEG	TCFL5
Hippocampus	MAYO_AD	ENSG00000101190	Increased in AA	DEG	TCFL5
Caudate	BS_Caudate_SZ	ENSG00000152689	All	DEG	RASGRP3
Caudate	PSY_SZ	ENSG00000152689	All	DEG	RASGRP3
Caudate	MSBB_MD36_AD	ENSG00000152689	All	DEG	RASGRP3
Dentate Gyrus	BS_Caudate_SZ	ENSG00000152689	All	DEG	RASGRP3
Dentate Gyrus	PSY_SZ	ENSG00000152689	All	DEG	RASGRP3
Dentate Gyrus	MSBB_MD36_AD	ENSG00000152689	All	DEG	RASGRP3
Caudate	BS_Caudate_SZ	ENSG00000152689	Decreased in AA	DEG	RASGRP3
Caudate	PSY_SZ	ENSG00000152689	Decreased in AA	DEG	RASGRP3
Caudate	MSBB_MD36_AD	ENSG00000152689	Decreased in AA	DEG	RASGRP3
Dentate Gyrus	BS_Caudate_SZ	ENSG00000152689	Increased in AA	DEG	RASGRP3
Dentate Gyrus	PSY_SZ	ENSG00000152689	Increased in AA	DEG	RASGRP3
Dentate Gyrus	MSBB_MD36_AD	ENSG00000152689	Increased in AA	DEG	RASGRP3
Caudate	BS_Caudate_SZ	ENSG00000154188	All	DEG	ANGPT1
Caudate	MAYO_AD	ENSG00000154188	All	DEG	ANGPT1
Caudate	BS_Caudate_SZ	ENSG00000154188	Increased in AA	DEG	ANGPT1
Caudate	MAYO_AD	ENSG00000154188	Increased in AA	DEG	ANGPT1
Caudate	BS_Caudate_SZ	ENSG00000161281	All	DEG	COX7A1
Caudate	CMC_DLPFC_SZ	ENSG00000161281	All	DEG	COX7A1
Caudate	PSY_SZ	ENSG00000161281	All	DEG	COX7A1
Caudate	PSY_ASD	ENSG00000161281	All	DEG	COX7A1
Caudate	MSBB_MD36_AD	ENSG00000161281	All	DEG	COX7A1
DLPFC	BS_Caudate_SZ	ENSG00000161281	All	DEG	COX7A1
DLPFC	CMC_DLPFC_SZ	ENSG00000161281	All	DEG	COX7A1
DLPFC	PSY_SZ	ENSG00000161281	All	DEG	COX7A1
DLPFC	PSY_ASD	ENSG00000161281	All	DEG	COX7A1
DLPFC	MSBB_MD36_AD	ENSG00000161281	All	DEG	COX7A1
Hippocampus	BS_Caudate_SZ	ENSG00000161281	All	DEG	COX7A1
Hippocampus	CMC_DLPFC_SZ	ENSG00000161281	All	DEG	COX7A1
Hippocampus	PSY_SZ	ENSG00000161281	All	DEG	COX7A1
Hippocampus	PSY_ASD	ENSG00000161281	All	DEG	COX7A1
Hippocampus	MSBB_MD36_AD	ENSG00000161281	All	DEG	COX7A1
Caudate	BS_Caudate_SZ	ENSG00000161281	Decreased in AA	DEG	COX7A1
Caudate	CMC_DLPFC_SZ	ENSG00000161281	Decreased in AA	DEG	COX7A1
Caudate	PSY_SZ	ENSG00000161281	Decreased in AA	DEG	COX7A1
Caudate	PSY_ASD	ENSG00000161281	Decreased in AA	DEG	COX7A1
Caudate	MSBB_MD36_AD	ENSG00000161281	Decreased in AA	DEG	COX7A1
DLPFC	BS_Caudate_SZ	ENSG00000161281	Decreased in AA	DEG	COX7A1
DLPFC	CMC_DLPFC_SZ	ENSG00000161281	Decreased in AA	DEG	COX7A1
DLPFC	PSY_SZ	ENSG00000161281	Decreased in AA	DEG	COX7A1
DLPFC	PSY_ASD	ENSG00000161281	Decreased in AA	DEG	COX7A1
DLPFC	MSBB_MD36_AD	ENSG00000161281	Decreased in AA	DEG	COX7A1
Hippocampus	BS_Caudate_SZ	ENSG00000161281	Decreased in AA	DEG	COX7A1
Hippocampus	CMC_DLPFC_SZ	ENSG00000161281	Decreased in AA	DEG	COX7A1
Hippocampus	PSY_SZ	ENSG00000161281	Decreased in AA	DEG	COX7A1
Hippocampus	PSY_ASD	ENSG00000161281	Decreased in AA	DEG	COX7A1
Hippocampus	MSBB_MD36_AD	ENSG00000161281	Decreased in AA	DEG	COX7A1
