Tissue	Feature	Direction	trait	type	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score
DLPFC	Transcript	up	Anorexia	1	0.020664773410674	0.0343094137960096	0.0066284589590554	1.6602850229312358	0.3207612697863709	0.0357951488285187	1.7579113058160288e-08	1.3345947254435025e-08	1.3171873620524412
DLPFC	Transcript	up	Autism	1	0.020664773410674	0.0328256602419495	0.0094688398277971	1.5884839184829442	0.4582116454713325	0.1783610588597221	1.4422083016315562e-08	1.4570371411943105e-08	0.9898226070266136
DLPFC	Transcript	up	BMI	4	0.020664773410674	0.0296642866822669	0.0034380136493034	1.4355002154025265	0.1663707402437607	0.0090822906764497	3.937473406681908e-09	5.997402230324688e-09	0.6565298199898693
DLPFC	Transcript	up	Bipolar Disorder	1	0.020664773410674	0.0297167882135525	0.0071889469455709	1.4380408448225674	0.3478841409341366	0.2067556369277346	-4.751127656657155e-09	1.945256453830844e-08	-0.2442417115388891
DLPFC	Transcript	up	Alcohol Use Disorder	1	0.020664773410674	0.0389980003329631	0.009028916440928	1.8871728984368867	0.4369230797500233	0.0392421626691087	1.080757345030699e-08	6.776396576095296e-09	1.5948850290775844
DLPFC	Transcript	up	Granulocyte count	2	0.020664773410674	0.0346207741133481	0.0063623706572491	1.6753522250316797	0.3078848497783548	0.0283152522774715	8.185555387235733e-09	9.440704159554402e-09	0.8670492421851389
DLPFC	Transcript	up	Height	4	0.020664773410674	0.0200962303573532	0.003130702523575	0.9724873318462286	0.1514994847201143	0.8558977318532376	-5.2682968137371955e-08	1.4748416950045084e-08	-3.572110031592977
DLPFC	Transcript	up	Hemoglobin concentration	2	0.020664773410674	0.0301256702149314	0.0066258087366267	1.4578272704103616	0.32063302146852	0.1528679583862652	4.348591293826393e-10	9.209475049085004e-09	0.0472186663262467
DLPFC	Transcript	up	Lymphocyte count	2	0.020664773410674	0.0235258122869838	0.0063437531796618	1.1384500482754876	0.3069839215553696	0.650664676572192	-9.807243652309191e-09	1.0993749076038912e-08	-0.8920745402207029
DLPFC	Transcript	up	mdd2019edinburgh	1	0.020664773410674	0.0244155931368741	0.0042578495222089	1.1815079048610662	0.2060438523855133	0.3767873863499122	-1.2146540344236208e-09	2.3972983277259082e-09	-0.5066762114566897
DLPFC	Transcript	up	Depression	1	0.020664773410674	0.0257116353492865	0.0041373648621219	1.2442253703108936	0.2002134153566296	0.22150856268646	-7.737113529894662e-10	2.1115554518216696e-09	-0.366417728846275
DLPFC	Transcript	up	STROKE1	1	0.020664773410674	0.0026907140254133	0.0089216083523411	0.1302077681637453	0.431730277174627	0.03384396401915	-1.0123968769888732e-08	3.395880948043093e-09	-2.981249615279581
DLPFC	Transcript	up	STROKE3	1	0.020664773410674	0.0055331096879498	0.0244909003442588	0.2677556428028312	1.1851521358375283	0.5277848750613348	8.004718263461311e-10	3.597688876632008e-09	0.2224961228708293
DLPFC	Transcript	up	STROKE5	1	0.020664773410674	0.0372633425715097	0.0613450205494183	1.803230155539089	2.9685793950071457	0.7778350636071856	-1.773185321855767e-09	3.170988385544874e-09	-0.5591901029782798
DLPFC	Transcript	up	Monocyte count	2	0.020664773410674	0.029221012872789	0.0057943434264695	1.4140495176054295	0.2803971430664982	0.1415127996361399	5.376198038471658e-09	1.0121490279486172e-08	0.5311666454265059
DLPFC	Transcript	up	Myeloid white cell count	2	0.020664773410674	0.0350156996315868	0.0061378222548073	1.6944632750485482	0.297018609051721	0.0194045558906654	8.95796076261572e-09	9.255402056808902e-09	0.9678629526445732
DLPFC	Transcript	up	Neutrophil count	2	0.020664773410674	0.034646860590706	0.0064143725479468	1.6766145895802502	0.3104013008259546	0.0290420183730102	8.512194897274774e-09	9.42381691403411e-09	0.9032640356794568
DLPFC	Transcript	up	Rheumatoid Arthritis	3	0.020664773410674	0.0331211545560552	0.0106174993541089	1.6027833404138447	0.5137970372626826	0.2333859819423578	1.5220545323093215e-08	1.6945233778024212e-08	0.8982198488658388
DLPFC	Transcript	up	Ulcerative Colitis	3	0.020664773410674	0.0253777309453142	0.0107927437895353	1.2280672253684566	0.5222773835962098	0.6614136563471534	4.418103917303647e-09	2.4192897656909716e-08	0.1826198738141562
DLPFC	Transcript	up	Platelet count	2	0.020664773410674	0.0282940471593777	0.0057051206441523	1.3691922285856295	0.2760795161298746	0.1866555984375603	-8.138937798794112e-09	1.1872564717116648e-08	-0.6855248206868247
DLPFC	Transcript	up	Red blood cell count	2	0.020664773410674	0.0267028540745947	0.0057163798440564	1.2921919608758865	0.2766243660384758	0.290425089479366	-5.924874777410956e-09	1.0268817114672568e-08	-0.5769773393807177
DLPFC	Transcript	up	Schizophrenia	1	0.020664773410674	0.0306873049624778	0.005361568949738	1.48500563507882	0.2594545240437345	0.062468244163213	2.2555120983756113e-09	2.0119361194696928e-08	0.1121065463534757
DLPFC	Transcript	up	Schizophrenia_PGC3	1	0.020664773410674	0.0311829013093265	0.0043378054202746	1.5089883005065805	0.2099130406159713	0.0161708392242559	4.18886064969255e-09	1.3949203807738951e-08	0.3002938882697083
DLPFC	Transcript	up	Cigarettes Per Day	1	0.020664773410674	0.0352152734884568	0.0056819734551996	1.704120959306871	0.2749593882439951	0.0101932208026473	4.273051186132388e-09	3.2966856537284153e-09	1.29616579648707
DLPFC	Transcript	up	Education Years	1	0.020664773410674	0.0312751013647127	0.0035814323457626	1.5134500022418895	0.1733109903790536	0.0028723557358943	4.410851520011896e-09	4.146226614994944e-09	1.0638230684400918
DLPFC	Transcript	up	Neuroticism	1	0.020664773410674	0.03051405148071	0.0044566158906641	1.4766216340387537	0.2156624610440769	0.0269225674703468	2.7645474312548622e-09	4.120988901983241e-09	0.6708456385127399
DLPFC	Transcript	up	White blood cell count	2	0.020664773410674	0.0309873390941929	0.0053898570161112	1.4995247457292251	0.2608234268529269	0.0570654759079636	2.749409488492746e-09	9.17542742587312e-09	0.299649200073218
