Module_1	Module_2	Semantic_Similarity	Ont	Tissue
yellowgreen	brown	0.106	BP	Dentate Gyrus
yellowgreen	grey	0.122	BP	Dentate Gyrus
yellowgreen	blue	0.162	BP	Dentate Gyrus
yellowgreen	darkgreen	0.099	BP	Dentate Gyrus
yellowgreen	lightcyan	0.11	BP	Dentate Gyrus
yellowgreen	turquoise	0.169	BP	Dentate Gyrus
yellowgreen	pink	0.341	BP	Dentate Gyrus
yellowgreen	violet	0.12	BP	Dentate Gyrus
yellowgreen	magenta	0.119	BP	Dentate Gyrus
yellowgreen	salmon		BP	Dentate Gyrus
yellowgreen	royalblue	0.058	BP	Dentate Gyrus
yellowgreen	darkorange		BP	Dentate Gyrus
yellowgreen	saddlebrown	0.07	BP	Dentate Gyrus
yellowgreen	darkturquoise	0.037	BP	Dentate Gyrus
yellowgreen	yellow		BP	Dentate Gyrus
yellowgreen	darkgrey		BP	Dentate Gyrus
yellowgreen	black		BP	Dentate Gyrus
yellowgreen	green	0.124	BP	Dentate Gyrus
yellowgreen	plum1	0.152	BP	Dentate Gyrus
yellowgreen	tan	0.22	BP	Dentate Gyrus
yellowgreen	white	0.157	BP	Dentate Gyrus
yellowgreen	red	0.212	BP	Dentate Gyrus
yellowgreen	purple	0.07	BP	Dentate Gyrus
yellowgreen	skyblue	0.094	BP	Dentate Gyrus
yellowgreen	lightyellow		BP	Dentate Gyrus
yellowgreen	midnightblue	0.09	BP	Dentate Gyrus
yellowgreen	paleturquoise	0.127	BP	Dentate Gyrus
yellowgreen	cyan	0.067	BP	Dentate Gyrus
yellowgreen	orange		BP	Dentate Gyrus
yellowgreen	lightgreen	0.364	BP	Dentate Gyrus
yellowgreen	darkred		BP	Dentate Gyrus
yellowgreen	darkmagenta	0.162	BP	Dentate Gyrus
yellowgreen	sienna3	0.116	BP	Dentate Gyrus
sienna3	greenyellow	0.05	BP	Dentate Gyrus
sienna3	brown	0.222	BP	Dentate Gyrus
sienna3	grey	0.222	BP	Dentate Gyrus
sienna3	blue	0.328	BP	Dentate Gyrus
sienna3	darkgreen	0.074	BP	Dentate Gyrus
sienna3	lightcyan	0.244	BP	Dentate Gyrus
sienna3	turquoise	0.317	BP	Dentate Gyrus
sienna3	pink	0.116	BP	Dentate Gyrus
sienna3	violet	0.104	BP	Dentate Gyrus
sienna3	magenta	0.269	BP	Dentate Gyrus
sienna3	salmon		BP	Dentate Gyrus
sienna3	royalblue	0.057	BP	Dentate Gyrus
sienna3	darkorange		BP	Dentate Gyrus
sienna3	saddlebrown	0.153	BP	Dentate Gyrus
sienna3	darkturquoise	0.036	BP	Dentate Gyrus
sienna3	yellow		BP	Dentate Gyrus
sienna3	darkgrey		BP	Dentate Gyrus
sienna3	black		BP	Dentate Gyrus
sienna3	green	0.151	BP	Dentate Gyrus
sienna3	plum1	0.314	BP	Dentate Gyrus
sienna3	tan	0.1	BP	Dentate Gyrus
sienna3	white	0.132	BP	Dentate Gyrus
sienna3	red	0.253	BP	Dentate Gyrus
sienna3	purple	0.118	BP	Dentate Gyrus
sienna3	skyblue	0.092	BP	Dentate Gyrus
sienna3	lightyellow		BP	Dentate Gyrus
sienna3	midnightblue	0.16	BP	Dentate Gyrus
sienna3	paleturquoise	0.101	BP	Dentate Gyrus
sienna3	cyan	0.056	BP	Dentate Gyrus
sienna3	orange		BP	Dentate Gyrus
sienna3	lightgreen	0.091	BP	Dentate Gyrus
sienna3	darkred		BP	Dentate Gyrus
sienna3	darkmagenta	0.209	BP	Dentate Gyrus
sienna3	yellowgreen	0.116	BP	Dentate Gyrus
greenyellow	brown	0.779	CC	Dentate Gyrus
greenyellow	grey	0.67	CC	Dentate Gyrus
greenyellow	blue	0.657	CC	Dentate Gyrus
greenyellow	darkgreen	0.525	CC	Dentate Gyrus
greenyellow	lightcyan	0.702	CC	Dentate Gyrus
greenyellow	turquoise	0.738	CC	Dentate Gyrus
greenyellow	pink	0.593	CC	Dentate Gyrus
greenyellow	violet		CC	Dentate Gyrus
greenyellow	magenta	0.673	CC	Dentate Gyrus
greenyellow	salmon	0.557	CC	Dentate Gyrus
greenyellow	royalblue	0.659	CC	Dentate Gyrus
greenyellow	darkorange	0.504	CC	Dentate Gyrus
greenyellow	saddlebrown	0.578	CC	Dentate Gyrus
greenyellow	darkturquoise		CC	Dentate Gyrus
greenyellow	yellow	0.49	CC	Dentate Gyrus
greenyellow	darkgrey		CC	Dentate Gyrus
greenyellow	black	0.49	CC	Dentate Gyrus
greenyellow	green	0.792	CC	Dentate Gyrus
greenyellow	plum1	0.42	CC	Dentate Gyrus
greenyellow	tan	0.757	CC	Dentate Gyrus
greenyellow	white	0.6	CC	Dentate Gyrus
greenyellow	red	0.8	CC	Dentate Gyrus
greenyellow	purple	0.544	CC	Dentate Gyrus
greenyellow	skyblue	0.687	CC	Dentate Gyrus
greenyellow	lightyellow	0.489	CC	Dentate Gyrus
greenyellow	midnightblue	0.67	CC	Dentate Gyrus
greenyellow	paleturquoise	0.7	CC	Dentate Gyrus
greenyellow	cyan	0.576	CC	Dentate Gyrus
greenyellow	orange	0.573	CC	Dentate Gyrus
greenyellow	lightgreen	0.745	CC	Dentate Gyrus
greenyellow	darkred	0.589	CC	Dentate Gyrus
greenyellow	darkmagenta	0.683	CC	Dentate Gyrus
greenyellow	yellowgreen	0.589	CC	Dentate Gyrus
greenyellow	sienna3	0.37	CC	Dentate Gyrus
brown	greenyellow	0.779	CC	Dentate Gyrus
brown	grey	0.76	CC	Dentate Gyrus
brown	blue	0.648	CC	Dentate Gyrus
brown	darkgreen	0.607	CC	Dentate Gyrus
brown	lightcyan	0.616	CC	Dentate Gyrus
brown	turquoise	0.68	CC	Dentate Gyrus
brown	pink	0.544	CC	Dentate Gyrus
brown	violet		CC	Dentate Gyrus
brown	magenta	0.619	CC	Dentate Gyrus
brown	salmon	0.615	CC	Dentate Gyrus
brown	royalblue	0.685	CC	Dentate Gyrus
brown	darkorange	0.479	CC	Dentate Gyrus
brown	saddlebrown	0.489	CC	Dentate Gyrus
brown	darkturquoise		CC	Dentate Gyrus
brown	yellow	0.521	CC	Dentate Gyrus
brown	darkgrey		CC	Dentate Gyrus
brown	black	0.483	CC	Dentate Gyrus
brown	green	0.744	CC	Dentate Gyrus
brown	plum1	0.418	CC	Dentate Gyrus
brown	tan	0.674	CC	Dentate Gyrus
brown	white	0.683	CC	Dentate Gyrus
brown	red	0.717	CC	Dentate Gyrus
brown	purple	0.705	CC	Dentate Gyrus
brown	skyblue	0.687	CC	Dentate Gyrus
brown	lightyellow	0.55	CC	Dentate Gyrus
brown	midnightblue	0.702	CC	Dentate Gyrus
brown	paleturquoise	0.705	CC	Dentate Gyrus
brown	cyan	0.751	CC	Dentate Gyrus
brown	orange	0.621	CC	Dentate Gyrus
brown	lightgreen	0.704	CC	Dentate Gyrus
brown	darkred	0.643	CC	Dentate Gyrus
brown	darkmagenta	0.609	CC	Dentate Gyrus
brown	yellowgreen	0.644	CC	Dentate Gyrus
brown	sienna3	0.332	CC	Dentate Gyrus
grey	greenyellow	0.67	CC	Dentate Gyrus
grey	brown	0.76	CC	Dentate Gyrus
grey	blue	0.607	CC	Dentate Gyrus
grey	darkgreen	0.581	CC	Dentate Gyrus
grey	lightcyan	0.498	CC	Dentate Gyrus
grey	turquoise	0.619	CC	Dentate Gyrus
grey	pink	0.438	CC	Dentate Gyrus
grey	violet		CC	Dentate Gyrus
grey	magenta	0.575	CC	Dentate Gyrus
grey	salmon	0.634	CC	Dentate Gyrus
grey	royalblue	0.637	CC	Dentate Gyrus
grey	darkorange	0.431	CC	Dentate Gyrus
grey	saddlebrown	0.453	CC	Dentate Gyrus
grey	darkturquoise		CC	Dentate Gyrus
grey	yellow	0.498	CC	Dentate Gyrus
grey	darkgrey		CC	Dentate Gyrus
grey	black	0.486	CC	Dentate Gyrus
grey	green	0.709	CC	Dentate Gyrus
grey	plum1	0.455	CC	Dentate Gyrus
grey	tan	0.704	CC	Dentate Gyrus
grey	white	0.689	CC	Dentate Gyrus
grey	red	0.649	CC	Dentate Gyrus
grey	purple	0.626	CC	Dentate Gyrus
grey	skyblue	0.33	CC	Dentate Gyrus
grey	lightyellow	0.575	CC	Dentate Gyrus
grey	midnightblue	0.703	CC	Dentate Gyrus
grey	paleturquoise	0.744	CC	Dentate Gyrus
grey	cyan	0.699	CC	Dentate Gyrus
grey	orange	0.639	CC	Dentate Gyrus
grey	lightgreen	0.65	CC	Dentate Gyrus
grey	darkred	0.663	CC	Dentate Gyrus
grey	darkmagenta	0.602	CC	Dentate Gyrus
grey	yellowgreen	0.675	CC	Dentate Gyrus
grey	sienna3	0.271	CC	Dentate Gyrus
blue	greenyellow	0.657	CC	Dentate Gyrus
blue	brown	0.648	CC	Dentate Gyrus
blue	grey	0.607	CC	Dentate Gyrus
blue	darkgreen	0.393	CC	Dentate Gyrus
blue	lightcyan	0.72	CC	Dentate Gyrus
blue	turquoise	0.797	CC	Dentate Gyrus
blue	pink	0.554	CC	Dentate Gyrus
blue	violet		CC	Dentate Gyrus
blue	magenta	0.779	CC	Dentate Gyrus
blue	salmon	0.399	CC	Dentate Gyrus
blue	royalblue	0.649	CC	Dentate Gyrus
blue	darkorange	0.475	CC	Dentate Gyrus
blue	saddlebrown	0.361	CC	Dentate Gyrus
blue	darkturquoise		CC	Dentate Gyrus
blue	yellow	0.434	CC	Dentate Gyrus
blue	darkgrey		CC	Dentate Gyrus
blue	black	0.41	CC	Dentate Gyrus
blue	green	0.662	CC	Dentate Gyrus
blue	plum1	0.394	CC	Dentate Gyrus
blue	tan	0.682	CC	Dentate Gyrus
blue	white	0.551	CC	Dentate Gyrus
blue	red	0.747	CC	Dentate Gyrus
blue	purple	0.504	CC	Dentate Gyrus
blue	skyblue	1	CC	Dentate Gyrus
blue	lightyellow	0.402	CC	Dentate Gyrus
blue	midnightblue	0.547	CC	Dentate Gyrus
blue	paleturquoise	0.601	CC	Dentate Gyrus
blue	cyan	0.481	CC	Dentate Gyrus
blue	orange	0.454	CC	Dentate Gyrus
blue	lightgreen	0.605	CC	Dentate Gyrus
blue	darkred	0.466	CC	Dentate Gyrus
blue	darkmagenta	0.533	CC	Dentate Gyrus
blue	yellowgreen	0.482	CC	Dentate Gyrus
blue	sienna3	0.448	CC	Dentate Gyrus
darkgreen	greenyellow	0.525	CC	Dentate Gyrus
darkgreen	brown	0.607	CC	Dentate Gyrus
darkgreen	grey	0.581	CC	Dentate Gyrus
darkgreen	blue	0.393	CC	Dentate Gyrus
darkgreen	lightcyan	0.378	CC	Dentate Gyrus
darkgreen	turquoise	0.391	CC	Dentate Gyrus
darkgreen	pink	0.327	CC	Dentate Gyrus
darkgreen	violet		CC	Dentate Gyrus
darkgreen	magenta	0.359	CC	Dentate Gyrus
darkgreen	salmon	0.644	CC	Dentate Gyrus
darkgreen	royalblue	0.493	CC	Dentate Gyrus
darkgreen	darkorange	0.339	CC	Dentate Gyrus
darkgreen	saddlebrown	0.421	CC	Dentate Gyrus
darkgreen	darkturquoise		CC	Dentate Gyrus
darkgreen	yellow	0.498	CC	Dentate Gyrus
darkgreen	darkgrey		CC	Dentate Gyrus
darkgreen	black	0.332	CC	Dentate Gyrus
darkgreen	green	0.56	CC	Dentate Gyrus
darkgreen	plum1	0.288	CC	Dentate Gyrus
darkgreen	tan	0.474	CC	Dentate Gyrus
darkgreen	white	0.576	CC	Dentate Gyrus
darkgreen	red	0.43	CC	Dentate Gyrus
darkgreen	purple	0.597	CC	Dentate Gyrus
darkgreen	skyblue	0.348	CC	Dentate Gyrus
darkgreen	lightyellow	0.589	CC	Dentate Gyrus
darkgreen	midnightblue	0.607	CC	Dentate Gyrus
darkgreen	paleturquoise	0.623	CC	Dentate Gyrus
darkgreen	cyan	0.588	CC	Dentate Gyrus
darkgreen	orange	0.622	CC	Dentate Gyrus
darkgreen	lightgreen	0.527	CC	Dentate Gyrus
darkgreen	darkred	0.6	CC	Dentate Gyrus
darkgreen	darkmagenta	0.477	CC	Dentate Gyrus
darkgreen	yellowgreen	0.603	CC	Dentate Gyrus
darkgreen	sienna3	0.239	CC	Dentate Gyrus
lightcyan	greenyellow	0.702	CC	Dentate Gyrus
lightcyan	brown	0.616	CC	Dentate Gyrus
lightcyan	grey	0.498	CC	Dentate Gyrus
lightcyan	blue	0.72	CC	Dentate Gyrus
lightcyan	darkgreen	0.378	CC	Dentate Gyrus
lightcyan	turquoise	0.707	CC	Dentate Gyrus
lightcyan	pink	0.545	CC	Dentate Gyrus
lightcyan	violet		CC	Dentate Gyrus
lightcyan	magenta	0.764	CC	Dentate Gyrus
lightcyan	salmon	0.335	CC	Dentate Gyrus
lightcyan	royalblue	0.579	CC	Dentate Gyrus
lightcyan	darkorange	0.466	CC	Dentate Gyrus
lightcyan	saddlebrown	0.36	CC	Dentate Gyrus
lightcyan	darkturquoise		CC	Dentate Gyrus
lightcyan	yellow	0.457	CC	Dentate Gyrus
lightcyan	darkgrey		CC	Dentate Gyrus
lightcyan	black	0.37	CC	Dentate Gyrus
lightcyan	green	0.657	CC	Dentate Gyrus
lightcyan	plum1	0.326	CC	Dentate Gyrus
lightcyan	tan	0.628	CC	Dentate Gyrus
lightcyan	white	0.441	CC	Dentate Gyrus
lightcyan	red	0.685	CC	Dentate Gyrus
lightcyan	purple	0.493	CC	Dentate Gyrus
lightcyan	skyblue	1	CC	Dentate Gyrus
lightcyan	lightyellow	0.345	CC	Dentate Gyrus
lightcyan	midnightblue	0.52	CC	Dentate Gyrus
lightcyan	paleturquoise	0.59	CC	Dentate Gyrus
lightcyan	cyan	0.398	CC	Dentate Gyrus
lightcyan	orange	0.381	CC	Dentate Gyrus
lightcyan	lightgreen	0.598	CC	Dentate Gyrus
lightcyan	darkred	0.398	CC	Dentate Gyrus
lightcyan	darkmagenta	0.533	CC	Dentate Gyrus
lightcyan	yellowgreen	0.419	CC	Dentate Gyrus
lightcyan	sienna3	0.503	CC	Dentate Gyrus
turquoise	greenyellow	0.738	CC	Dentate Gyrus
turquoise	brown	0.68	CC	Dentate Gyrus
turquoise	grey	0.619	CC	Dentate Gyrus
turquoise	blue	0.797	CC	Dentate Gyrus
turquoise	darkgreen	0.391	CC	Dentate Gyrus
turquoise	lightcyan	0.707	CC	Dentate Gyrus
turquoise	pink	0.569	CC	Dentate Gyrus
turquoise	violet		CC	Dentate Gyrus
turquoise	magenta	0.731	CC	Dentate Gyrus
turquoise	salmon	0.4	CC	Dentate Gyrus
turquoise	royalblue	0.658	CC	Dentate Gyrus
turquoise	darkorange	0.479	CC	Dentate Gyrus
turquoise	saddlebrown	0.384	CC	Dentate Gyrus
turquoise	darkturquoise		CC	Dentate Gyrus
turquoise	yellow	0.417	CC	Dentate Gyrus
turquoise	darkgrey		CC	Dentate Gyrus
turquoise	black	0.423	CC	Dentate Gyrus
turquoise	green	0.692	CC	Dentate Gyrus
turquoise	plum1	0.399	CC	Dentate Gyrus
turquoise	tan	0.762	CC	Dentate Gyrus
turquoise	white	0.535	CC	Dentate Gyrus
turquoise	red	0.836	CC	Dentate Gyrus
turquoise	purple	0.496	CC	Dentate Gyrus
turquoise	skyblue	1	CC	Dentate Gyrus
turquoise	lightyellow	0.384	CC	Dentate Gyrus
turquoise	midnightblue	0.527	CC	Dentate Gyrus
turquoise	paleturquoise	0.591	CC	Dentate Gyrus
turquoise	cyan	0.476	CC	Dentate Gyrus
turquoise	orange	0.443	CC	Dentate Gyrus
turquoise	lightgreen	0.66	CC	Dentate Gyrus
turquoise	darkred	0.454	CC	Dentate Gyrus
turquoise	darkmagenta	0.569	CC	Dentate Gyrus
turquoise	yellowgreen	0.47	CC	Dentate Gyrus
turquoise	sienna3	0.484	CC	Dentate Gyrus
pink	greenyellow	0.593	CC	Dentate Gyrus
pink	brown	0.544	CC	Dentate Gyrus
pink	grey	0.438	CC	Dentate Gyrus
pink	blue	0.554	CC	Dentate Gyrus
pink	darkgreen	0.327	CC	Dentate Gyrus
pink	lightcyan	0.545	CC	Dentate Gyrus
pink	turquoise	0.569	CC	Dentate Gyrus
pink	violet		CC	Dentate Gyrus
pink	magenta	0.527	CC	Dentate Gyrus
pink	salmon	0.345	CC	Dentate Gyrus
pink	royalblue	0.676	CC	Dentate Gyrus
pink	darkorange	0.731	CC	Dentate Gyrus
pink	saddlebrown	0.394	CC	Dentate Gyrus
pink	darkturquoise		CC	Dentate Gyrus
pink	yellow	0.429	CC	Dentate Gyrus
pink	darkgrey		CC	Dentate Gyrus
pink	black	0.555	CC	Dentate Gyrus
pink	green	0.466	CC	Dentate Gyrus
pink	plum1	0.495	CC	Dentate Gyrus
pink	tan	0.541	CC	Dentate Gyrus
pink	white	0.498	CC	Dentate Gyrus
pink	red	0.626	CC	Dentate Gyrus
pink	purple	0.397	CC	Dentate Gyrus
pink	skyblue	0.687	CC	Dentate Gyrus
pink	lightyellow	0.466	CC	Dentate Gyrus
pink	midnightblue	0.616	CC	Dentate Gyrus
pink	paleturquoise	0.454	CC	Dentate Gyrus
pink	cyan	0.442	CC	Dentate Gyrus
pink	orange	0.448	CC	Dentate Gyrus
pink	lightgreen	0.605	CC	Dentate Gyrus
pink	darkred	0.513	CC	Dentate Gyrus
pink	darkmagenta	0.5	CC	Dentate Gyrus
pink	yellowgreen	0.405	CC	Dentate Gyrus
pink	sienna3	0.636	CC	Dentate Gyrus
violet	greenyellow		CC	Dentate Gyrus
violet	brown		CC	Dentate Gyrus
violet	grey		CC	Dentate Gyrus
violet	blue		CC	Dentate Gyrus
violet	darkgreen		CC	Dentate Gyrus
violet	lightcyan		CC	Dentate Gyrus
violet	turquoise		CC	Dentate Gyrus
violet	pink		CC	Dentate Gyrus
violet	magenta		CC	Dentate Gyrus
violet	salmon		CC	Dentate Gyrus
violet	royalblue		CC	Dentate Gyrus
violet	darkorange		CC	Dentate Gyrus
violet	saddlebrown		CC	Dentate Gyrus
violet	darkturquoise		CC	Dentate Gyrus
violet	yellow		CC	Dentate Gyrus
violet	darkgrey		CC	Dentate Gyrus
violet	black		CC	Dentate Gyrus
violet	green		CC	Dentate Gyrus
violet	plum1		CC	Dentate Gyrus
violet	tan		CC	Dentate Gyrus
violet	white		CC	Dentate Gyrus
violet	red		CC	Dentate Gyrus
violet	purple		CC	Dentate Gyrus
violet	skyblue		CC	Dentate Gyrus
violet	lightyellow		CC	Dentate Gyrus
violet	midnightblue		CC	Dentate Gyrus
violet	paleturquoise		CC	Dentate Gyrus
violet	cyan		CC	Dentate Gyrus
violet	orange		CC	Dentate Gyrus
violet	lightgreen		CC	Dentate Gyrus
violet	darkred		CC	Dentate Gyrus
violet	darkmagenta		CC	Dentate Gyrus
violet	yellowgreen		CC	Dentate Gyrus
violet	sienna3		CC	Dentate Gyrus
magenta	greenyellow	0.673	CC	Dentate Gyrus
magenta	brown	0.619	CC	Dentate Gyrus
magenta	grey	0.575	CC	Dentate Gyrus
magenta	blue	0.779	CC	Dentate Gyrus
magenta	darkgreen	0.359	CC	Dentate Gyrus
magenta	lightcyan	0.764	CC	Dentate Gyrus
magenta	turquoise	0.731	CC	Dentate Gyrus
magenta	pink	0.527	CC	Dentate Gyrus
magenta	violet		CC	Dentate Gyrus
magenta	salmon	0.365	CC	Dentate Gyrus
magenta	royalblue	0.6	CC	Dentate Gyrus
magenta	darkorange	0.503	CC	Dentate Gyrus
magenta	saddlebrown	0.329	CC	Dentate Gyrus
magenta	darkturquoise		CC	Dentate Gyrus
magenta	yellow	0.452	CC	Dentate Gyrus
magenta	darkgrey		CC	Dentate Gyrus
magenta	black	0.433	CC	Dentate Gyrus
magenta	green	0.632	CC	Dentate Gyrus
magenta	plum1	0.375	CC	Dentate Gyrus
magenta	tan	0.649	CC	Dentate Gyrus
magenta	white	0.49	CC	Dentate Gyrus
magenta	red	0.687	CC	Dentate Gyrus
magenta	purple	0.489	CC	Dentate Gyrus
magenta	skyblue	1	CC	Dentate Gyrus
magenta	lightyellow	0.388	CC	Dentate Gyrus
magenta	midnightblue	0.555	CC	Dentate Gyrus
magenta	paleturquoise	0.614	CC	Dentate Gyrus
magenta	cyan	0.446	CC	Dentate Gyrus
magenta	orange	0.44	CC	Dentate Gyrus
magenta	lightgreen	0.63	CC	Dentate Gyrus
magenta	darkred	0.453	CC	Dentate Gyrus
magenta	darkmagenta	0.53	CC	Dentate Gyrus
magenta	yellowgreen	0.464	CC	Dentate Gyrus
magenta	sienna3	0.461	CC	Dentate Gyrus
salmon	greenyellow	0.557	CC	Dentate Gyrus
salmon	brown	0.615	CC	Dentate Gyrus
salmon	grey	0.634	CC	Dentate Gyrus
salmon	blue	0.399	CC	Dentate Gyrus
salmon	darkgreen	0.644	CC	Dentate Gyrus
salmon	lightcyan	0.335	CC	Dentate Gyrus
salmon	turquoise	0.4	CC	Dentate Gyrus
salmon	pink	0.345	CC	Dentate Gyrus
salmon	violet		CC	Dentate Gyrus
salmon	magenta	0.365	CC	Dentate Gyrus
salmon	royalblue	0.55	CC	Dentate Gyrus
salmon	darkorange	0.361	CC	Dentate Gyrus
salmon	saddlebrown	0.563	CC	Dentate Gyrus
salmon	darkturquoise		CC	Dentate Gyrus
salmon	yellow	0.734	CC	Dentate Gyrus
salmon	darkgrey		CC	Dentate Gyrus
salmon	black	0.45	CC	Dentate Gyrus
salmon	green	0.559	CC	Dentate Gyrus
salmon	plum1	0.372	CC	Dentate Gyrus
salmon	tan	0.556	CC	Dentate Gyrus
salmon	white	0.691	CC	Dentate Gyrus
salmon	red	0.473	CC	Dentate Gyrus
salmon	purple	0.71	CC	Dentate Gyrus
salmon	skyblue	0.222	CC	Dentate Gyrus
salmon	lightyellow	0.718	CC	Dentate Gyrus
salmon	midnightblue	0.762	CC	Dentate Gyrus
salmon	paleturquoise	0.545	CC	Dentate Gyrus
salmon	cyan	0.749	CC	Dentate Gyrus
salmon	orange	0.87	CC	Dentate Gyrus
salmon	lightgreen	0.587	CC	Dentate Gyrus
salmon	darkred	0.826	CC	Dentate Gyrus
salmon	darkmagenta	0.503	CC	Dentate Gyrus
salmon	yellowgreen	0.737	CC	Dentate Gyrus
salmon	sienna3	0.227	CC	Dentate Gyrus
royalblue	greenyellow	0.659	CC	Dentate Gyrus
royalblue	brown	0.685	CC	Dentate Gyrus
royalblue	grey	0.637	CC	Dentate Gyrus
royalblue	blue	0.649	CC	Dentate Gyrus
royalblue	darkgreen	0.493	CC	Dentate Gyrus
royalblue	lightcyan	0.579	CC	Dentate Gyrus
royalblue	turquoise	0.658	CC	Dentate Gyrus
royalblue	pink	0.676	CC	Dentate Gyrus
royalblue	violet		CC	Dentate Gyrus
royalblue	magenta	0.6	CC	Dentate Gyrus
royalblue	salmon	0.55	CC	Dentate Gyrus
royalblue	darkorange	0.571	CC	Dentate Gyrus
royalblue	saddlebrown	0.399	CC	Dentate Gyrus
royalblue	darkturquoise		CC	Dentate Gyrus
royalblue	yellow	0.47	CC	Dentate Gyrus
royalblue	darkgrey		CC	Dentate Gyrus
royalblue	black	0.526	CC	Dentate Gyrus
royalblue	green	0.725	CC	Dentate Gyrus
royalblue	plum1	0.438	CC	Dentate Gyrus
royalblue	tan	0.776	CC	Dentate Gyrus
royalblue	white	0.777	CC	Dentate Gyrus
royalblue	red	0.724	CC	Dentate Gyrus
royalblue	purple	0.534	CC	Dentate Gyrus
royalblue	skyblue	0.687	CC	Dentate Gyrus
royalblue	lightyellow	0.558	CC	Dentate Gyrus
royalblue	midnightblue	0.695	CC	Dentate Gyrus
royalblue	paleturquoise	0.664	CC	Dentate Gyrus
royalblue	cyan	0.591	CC	Dentate Gyrus
royalblue	orange	0.63	CC	Dentate Gyrus
royalblue	lightgreen	0.766	CC	Dentate Gyrus
royalblue	darkred	0.656	CC	Dentate Gyrus
royalblue	darkmagenta	0.632	CC	Dentate Gyrus
royalblue	yellowgreen	0.624	CC	Dentate Gyrus
royalblue	sienna3	0.39	CC	Dentate Gyrus
darkorange	greenyellow	0.504	CC	Dentate Gyrus
darkorange	brown	0.479	CC	Dentate Gyrus
darkorange	grey	0.431	CC	Dentate Gyrus
darkorange	blue	0.475	CC	Dentate Gyrus
darkorange	darkgreen	0.339	CC	Dentate Gyrus
darkorange	lightcyan	0.466	CC	Dentate Gyrus
darkorange	turquoise	0.479	CC	Dentate Gyrus
darkorange	pink	0.731	CC	Dentate Gyrus
darkorange	violet		CC	Dentate Gyrus
darkorange	magenta	0.503	CC	Dentate Gyrus
darkorange	salmon	0.361	CC	Dentate Gyrus
darkorange	royalblue	0.571	CC	Dentate Gyrus
darkorange	saddlebrown	0.392	CC	Dentate Gyrus
darkorange	darkturquoise		CC	Dentate Gyrus
darkorange	yellow	0.46	CC	Dentate Gyrus
darkorange	darkgrey		CC	Dentate Gyrus
darkorange	black	0.748	CC	Dentate Gyrus
darkorange	green	0.407	CC	Dentate Gyrus
darkorange	plum1	0.615	CC	Dentate Gyrus
darkorange	tan	0.448	CC	Dentate Gyrus
darkorange	white	0.577	CC	Dentate Gyrus
darkorange	red	0.502	CC	Dentate Gyrus
darkorange	purple	0.391	CC	Dentate Gyrus
darkorange	skyblue	0.687	CC	Dentate Gyrus
darkorange	lightyellow	0.61	CC	Dentate Gyrus
darkorange	midnightblue	0.667	CC	Dentate Gyrus
darkorange	paleturquoise	0.438	CC	Dentate Gyrus
darkorange	cyan	0.507	CC	Dentate Gyrus
darkorange	orange	0.524	CC	Dentate Gyrus
darkorange	lightgreen	0.57	CC	Dentate Gyrus
darkorange	darkred	0.615	CC	Dentate Gyrus
darkorange	darkmagenta	0.495	CC	Dentate Gyrus
darkorange	yellowgreen	0.424	CC	Dentate Gyrus
darkorange	sienna3	0.563	CC	Dentate Gyrus
saddlebrown	greenyellow	0.578	CC	Dentate Gyrus
saddlebrown	brown	0.489	CC	Dentate Gyrus
saddlebrown	grey	0.453	CC	Dentate Gyrus
saddlebrown	blue	0.361	CC	Dentate Gyrus
saddlebrown	darkgreen	0.421	CC	Dentate Gyrus
saddlebrown	lightcyan	0.36	CC	Dentate Gyrus
saddlebrown	turquoise	0.384	CC	Dentate Gyrus
saddlebrown	pink	0.394	CC	Dentate Gyrus
saddlebrown	violet		CC	Dentate Gyrus
saddlebrown	magenta	0.329	CC	Dentate Gyrus
saddlebrown	salmon	0.563	CC	Dentate Gyrus
saddlebrown	royalblue	0.399	CC	Dentate Gyrus
saddlebrown	darkorange	0.392	CC	Dentate Gyrus
saddlebrown	darkturquoise		CC	Dentate Gyrus
saddlebrown	yellow	0.463	CC	Dentate Gyrus
saddlebrown	darkgrey		CC	Dentate Gyrus
saddlebrown	black	0.403	CC	Dentate Gyrus
saddlebrown	green	0.468	CC	Dentate Gyrus
saddlebrown	plum1	0.327	CC	Dentate Gyrus
saddlebrown	tan	0.472	CC	Dentate Gyrus
saddlebrown	white	0.433	CC	Dentate Gyrus
saddlebrown	red	0.456	CC	Dentate Gyrus
saddlebrown	purple	0.432	CC	Dentate Gyrus
saddlebrown	skyblue	0.325	CC	Dentate Gyrus
saddlebrown	lightyellow	0.422	CC	Dentate Gyrus
saddlebrown	midnightblue	0.547	CC	Dentate Gyrus
saddlebrown	paleturquoise	0.415	CC	Dentate Gyrus
saddlebrown	cyan	0.46	CC	Dentate Gyrus
saddlebrown	orange	0.511	CC	Dentate Gyrus
saddlebrown	lightgreen	0.475	CC	Dentate Gyrus
saddlebrown	darkred	0.507	CC	Dentate Gyrus
saddlebrown	darkmagenta	0.376	CC	Dentate Gyrus
saddlebrown	yellowgreen	0.465	CC	Dentate Gyrus
saddlebrown	sienna3	0.258	CC	Dentate Gyrus
darkturquoise	greenyellow		CC	Dentate Gyrus
darkturquoise	brown		CC	Dentate Gyrus
darkturquoise	grey		CC	Dentate Gyrus
darkturquoise	blue		CC	Dentate Gyrus
