"","id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"197","GO:0071230","cellular response to amino acid stimulus",0.00783284974486087,9,2.32592531137657,0.0173042474834312,0.235612800171752,192277,7,67,2.56972853851548,0.0187700742737978,0.205495391495698
"199","GO:0050764","regulation of phagocytosis",0.0078610373861319,9,2.31758514644923,0.0176627665533746,0.238912158116699,253851,5,96,1.28104026845638,0.351737386540615,0.55500542342863
"201","GO:0000959","mitochondrial RNA metabolic process",0.00302250785930901,5,3.34869517665785,0.0180776408302902,0.242925683314226,124159,4,49,2.00783454321326,0.13739495038877,0.397864454412626
"203","GO:0044000","movement in host",0.0135066916045463,13,1.9483519905664,0.018595488607666,0.248261847904944,134321,13,180,1.77637583892617,0.0325366587123808,0.243337117216719
"205","GO:0044419","biological process involved in interspecies interaction between organisms",0.108741601885104,69,1.28447724641675,0.018895839710688,0.250644170614029,165768,67,1532,1.07567245518426,0.28062833051514,0.501714650034025
"206","GO:0045022","early endosome to late endosome transport",0.00419859769163945,6,2.8928108573107,0.0191422697180832,0.252285298335763,13773,6,38,3.88357470858354,0.00401930627529623,0.119763676840711
"208","GO:0002520","immune system development",0.0981259631274771,63,1.29965974659319,0.0197388662379439,0.257605437383944,189988,55,987,1.37059627506579,0.010992203243998,0.176121486077267
"209","GO:0044409","entry into host",0.0121811533978796,12,1.99418701844253,0.0197965268028517,0.257605437383944,141222,12,156,1.89199793495096,0.0256275784556247,0.221387820608254
"213","GO:0060323","head morphogenesis",0.00426514040640521,6,2.84767858277638,0.0204817440350753,0.264490308418925,198756,4,35,2.81096836049856,0.0523745545242272,0.287152224271497
"214","GO:0009615","response to virus",0.0259669093627841,21,1.63708822115025,0.020618538911138,0.264490308418925,125863,19,387,1.20755423755268,0.230164284787641,0.465765521184439
"215","GO:0016197","endosomal transport",0.018196300266273,16,1.77995875500275,0.0207704315716268,0.264490308418925,144401,14,235,1.4652920177067,0.0993513724512554,0.36476146742818
"216","GO:0010506","regulation of autophagy",0.0292024308226577,23,1.59434345504269,0.0208575405309672,0.264490308418925,179114,21,324,1.59418344519016,0.0244346393222961,0.220698126456832
"218","GO:0042129","regulation of T cell proliferation",0.0182177746812864,16,1.77786060779868,0.0209688328172591,0.264490308418925,63463,12,173,1.70607906273034,0.0502881310367298,0.284827541078558
"219","GO:0051961","negative regulation of nervous system development",0.0229017164280681,19,1.6794172865751,0.0213641839083412,0.267833915338716,221961,14,141,2.4421533628445,0.00183139707568836,0.0775190939391265
"220","GO:0051491","positive regulation of filopodium assembly",0.00554593828330111,7,2.55503032345241,0.0216969870264208,0.27035760803831,402527,4,28,3.5137104506232,0.0255426968895425,0.221387820608254
"221","GO:0034260","negative regulation of GTPase activity",0.00434700301985108,6,2.79405119628151,0.0222150570680109,0.274751833544334,95133,4,30,3.27946308724832,0.0320884304178972,0.243337117216719
"224","GO:0051707","response to other organism",0.0951732036718233,61,1.29744273190917,0.022316904767463,0.274751833544334,170538,59,1362,1.06546432900689,0.322595206386496,0.53607442576039
"226","GO:0043207","response to external biotic stimulus",0.0952481070815256,61,1.29642241888153,0.022632418888955,0.275709993841761,170538,59,1364,1.06390206459486,0.326807830606389,0.538994869503975
"227","GO:0042098","T cell proliferation",0.0199332100597208,17,1.72641312475433,0.0226629323731797,0.275709993841761,63242,13,201,1.59078433336672,0.0672152818828818,0.314184461746857
"228","GO:0006639","acylglycerol metabolic process",0.0110085863404605,11,2.02271261623237,0.0228536623142319,0.276394880694475,265326,8,122,1.61285069864672,0.124149072747876,0.392089851873475
"234","GO:2000785","regulation of autophagosome assembly",0.00324456058828951,5,3.11951563685067,0.0236222750847783,0.28401986885558,141585,4,42,2.3424736337488,0.0900183573068067,0.352529033567228
"235","GO:1904064","positive regulation of cation transmembrane transport",0.0169833987059136,15,1.7878855107525,0.0238139797678932,0.28466013024877,106308,15,157,2.34993374086265,0.00187960302345935,0.0775190939391265
"236","GO:0010675","regulation of cellular carbohydrate metabolic process",0.0140707459156467,13,1.87024836006889,0.024826982569407,0.293242307868415,83609,13,143,2.23599755948749,0.00559254273323229,0.140222778774702
"237","GO:0051646","mitochondrion localization",0.00446393447660142,6,2.72086184318308,0.024858295286133,0.293242307868415,314341,4,46,2.13878027429238,0.116006780357971,0.381842861578972
"239","GO:0045785","positive regulation of cell adhesion",0.0567325815293412,39,1.39157017524793,0.0249598267884108,0.293242307868415,93743,33,464,1.74928257347836,0.00137905656165427,0.0752161430322284
"240","GO:0006638","neutral lipid metabolic process",0.0112179411166193,11,1.98496375103486,0.0257223795922351,0.300484161600201,265326,8,123,1.59973809134064,0.128371914372304,0.396495186588146
"242","GO:0150146","cell junction disassembly",0.0033577494141453,5,3.01435760728289,0.0268276722096432,0.31162539018659,365803,3,23,3.20817041143858,0.0647941510395214,0.311254146115084
"243","GO:0051701","biological process involved in interaction with host",0.0142500268603424,13,1.8467185873818,0.0270981220539298,0.312000974799594,134321,13,199,1.60677211561162,0.0631518733709252,0.310472825097966
"244","GO:0050909","sensory perception of taste",0.00336909666758547,5,3.00420512930319,0.0271635089927662,0.312000974799594,44915,4,66,1.49066503965833,0.280602818081133,0.501714650034025
"245","GO:0045839","negative regulation of mitotic nuclear division",0.0058319389910879,7,2.42973057631158,0.0274554993790167,0.313602815129213,165001,4,56,1.7568552253116,0.192618250376364,0.438091150648425
"250","GO:0071229","cellular response to acid chemical",0.00854961870656199,9,2.13092818604861,0.0281938181624799,0.320256851613584,192277,7,75,2.29562416107383,0.0325475229740261,0.243337117216719
"251","GO:0034767","positive regulation of ion transmembrane transport",0.0189339725979092,16,1.71061111449944,0.0284478936991246,0.320435223765269,100509,16,172,2.28799750273139,0.00177987825234283,0.0775190939391265
"252","GO:0045619","regulation of lymphocyte differentiation",0.0236688200747546,19,1.62498757183768,0.0285212285744378,0.320435223765269,189959,16,201,1.95788841029751,0.00814156328349092,0.161348338196989
"253","GO:0010508","positive regulation of autophagy",0.0143969080714168,13,1.82787785704702,0.0290695377382524,0.324820486901342,136269,12,136,2.17023292538492,0.00954636211017124,0.173250943151694
"254","GO:0045321","leukocyte activation",0.0876266590228183,56,1.29367392470276,0.0293687912800789,0.326390458766714,148446,50,894,1.37561371109409,0.0139989646618824,0.195795043162111
"255","GO:0048534","hematopoietic or lymphoid organ development",0.0930970067557702,59,1.28288977854988,0.0296265785305044,0.326534463196644,175339,51,928,1.35171835223328,0.0177407766416771,0.203673490790181
"256","GO:0098927","vesicle-mediated transport between endosomal compartments",0.00465822077354592,6,2.60737942195228,0.0296993894055313,0.326534463196644,13773,6,41,3.59941070551645,0.00590687656411826,0.141777566579261
"257","GO:0034113","heterotypic cell-cell adhesion",0.00596035012278641,7,2.37738391099844,0.0303496544475298,0.327098151170986,70523,5,60,2.0496644295302,0.0963376246908444,0.359451275994891
"258","GO:0032611","interleukin-1 beta production",0.00866691151076977,9,2.10208947664256,0.0303504457033128,0.327098151170986,180979,7,93,1.8513098073176,0.0843368744465601,0.345881644794798
"259","GO:0032651","regulation of interleukin-1 beta production",0.00866691151076977,9,2.10208947664256,0.0303504457033128,0.327098151170986,180979,7,93,1.8513098073176,0.0843368744465601,0.345881644794798
"261","GO:0006909","phagocytosis",0.020682575029114,17,1.66386223268357,0.030595562921377,0.327098151170986,194849,13,234,1.36644295302013,0.158945216691975,0.412303873467074
"262","GO:0002705","positive regulation of leukocyte mediated immunity",0.0100988658180558,10,2.00447410080097,0.0306965434760625,0.327098151170986,237299,10,133,1.84932128980169,0.0448909253283643,0.277999224322641
"263","GO:0045685","regulation of glial cell differentiation",0.0115505095709872,11,1.92781161219622,0.0308027918681802,0.327098151170986,281777,9,73,3.0323802519077,0.0027399333171898,0.0892383144760781
"264","GO:0030071","regulation of mitotic metaphase/anaphase transition",0.00870068770247697,9,2.09392913580782,0.0309922451791784,0.327098151170986,138458,6,91,1.62171251567225,0.165494001242421,0.415984061587827
"265","GO:0032386","regulation of intracellular transport",0.0287765498293852,22,1.54759389918208,0.0311126158811127,0.327098151170986,168947,21,321,1.60908235589287,0.0223384503083799,0.21262895293532
"266","GO:1902105","regulation of leukocyte differentiation",0.035408512454048,26,1.48641033750491,0.031182508574666,0.327098151170986,202783,22,303,1.78584623563027,0.00642089050622208,0.14506978989882
"267","GO:0098930","axonal transport",0.0060070056666414,7,2.35891911414704,0.0314501064973489,0.328230553089083,309453,5,61,2.01606337330839,0.101631883313229,0.365306209951046
"271","GO:0046718","viral entry into host cell",0.0116333063909622,11,1.91409094967464,0.0321715750435249,0.33406443580549,151587,11,149,1.81581009864421,0.040925718889016,0.270557164102305
"273","GO:0001893","maternal placenta development",0.00354687199787517,5,2.85362919663919,0.0327763946022951,0.336341721236123,186177,3,33,2.23599755948749,0.149149898698421,0.402430697800464
"274","GO:0035633","maintenance of blood-brain barrier",0.00477318876399137,6,2.54457755358033,0.0328361962889465,0.336341721236123,133988,5,33,3.72666259914582,0.0101119227520444,0.173250943151694
"275","GO:1902099","regulation of metaphase/anaphase transition of cell cycle",0.00879737862242944,9,2.07091501499457,0.0328816565994459,0.336341721236123,138458,6,94,1.56995573325718,0.183507189902648,0.431061329076731
"277","GO:0060324","face development",0.00608128324866886,7,2.33010697025692,0.0332567160623537,0.337955658289242,208668,5,49,2.50979317901657,0.0479892489986781,0.283555805164974
"278","GO:0006886","intracellular protein transport",0.070364446650415,46,1.32335878898485,0.0333681899964573,0.337955658289242,153282,43,826,1.28041990997286,0.0578377572640028,0.299786214081622
"279","GO:1901976","regulation of cell cycle checkpoint",0.00482638048836168,6,2.51653366682185,0.0343574671102808,0.346269374405575,121806,3,47,1.56995573325718,0.298626690942269,0.520915708854494
"280","GO:0050766","positive regulation of phagocytosis",0.00614002143883172,7,2.3078161252359,0.0347333990966006,0.348350578256638,196405,4,68,1.44682195025661,0.298969132513766,0.520915708854494
"284","GO:0006775","fat-soluble vitamin metabolic process",0.00362408716058828,5,2.79282948819464,0.0354229973117844,0.352694846203545,168655,4,45,2.18630872483221,0.109227416090832,0.376166779703101
"286","GO:0045580","regulation of T cell differentiation",0.0210762648979902,17,1.63278245135687,0.0355096464806098,0.352694846203545,204325,14,173,1.9904255731854,0.0111846997729015,0.176890328716042
"288","GO:0032388","positive regulation of intracellular transport",0.0179633505169795,15,1.69035127611268,0.0361332542616357,0.357163320970784,221553,13,191,1.67407147123933,0.0485465191722135,0.283555805164974
"290","GO:0007091","metaphase/anaphase transition of mitotic cell cycle",0.00898725401336231,9,2.02716240741541,0.0368210578880379,0.361717361323391,138458,6,94,1.56995573325718,0.183507189902648,0.431061329076731
"291","GO:0014013","regulation of gliogenesis",0.0134176687969035,12,1.81041120804192,0.037243274972537,0.361717361323391,256101,10,99,2.48444173276388,0.00696426931208527,0.150191553246811
"292","GO:0046488","phosphatidylinositol metabolic process",0.0134203799912303,12,1.81004546753386,0.0372906074293555,0.361717361323391,173624,10,151,1.62887239432864,0.0885949917923815,0.352323603723668
"293","GO:0007281","germ cell development",0.0293968205172181,22,1.51493978504856,0.0378284898256531,0.361717361323391,167798,20,304,1.61815612857647,0.0240427123745558,0.220677752866459
"294","GO:0072665","protein localization to vacuole",0.00762825633821163,8,2.12294019311919,0.037911419566945,0.361717361323391,58852,7,75,2.29562416107383,0.0325475229740261,0.243337117216719
"295","GO:0002697","regulation of immune effector process",0.0277543787763816,21,1.53165458322797,0.0379364164856258,0.361717361323391,220503,20,361,1.36265779248545,0.100813538794283,0.365306209951046
"296","GO:0051092","positive regulation of NF-kappaB transcription factor activity",0.0134578095653637,12,1.80501127302526,0.0379484103251866,0.361717361323391,126348,12,145,2.03552881277482,0.015334991970009,0.199549009432522
"297","GO:0051784","negative regulation of nuclear division",0.00626436958842592,7,2.26200582290205,0.0380014348472045,0.361717361323391,165001,4,63,1.56164908916587,0.253418484138241,0.483328760100393
"303","GO:0044784","metaphase/anaphase transition of cell cycle",0.00908394493331478,9,2.00558497607859,0.0389462443070172,0.369002204125472,138458,6,97,1.52140040130077,0.202252493639855,0.446170737042427
"307","GO:0044088","regulation of vacuole organization",0.00376669387794421,5,2.68709319574509,0.040648929263961,0.383367883333504,141585,4,48,2.0496644295302,0.130096525785497,0.397072337802508
"311","GO:0030258","lipid modification",0.0182854203039544,15,1.66057831676251,0.0410426490194737,0.385313636456795,166427,10,205,1.19980356850548,0.323342483110603,0.536555403773527
"314","GO:0019751","polyol metabolic process",0.0106783963940554,10,1.89568866267469,0.0420479137801386,0.391618562032213,69465,9,112,1.97646212847555,0.0388881666978406,0.265599396335164
"315","GO:0031333","negative regulation of protein-containing complex assembly",0.0152204011497928,13,1.7289813333233,0.042095185899377,0.391618562032213,246250,9,137,1.61579385685593,0.106440139727749,0.373858748845717
"319","GO:0006730","one-carbon metabolic process",0.00382187954370619,5,2.6482931694031,0.042789990361394,0.392937939589633,250750,5,37,3.32378015599492,0.0162649430746835,0.201450138322586
